Run #, bx, kx, w, fx, ky, fy, 1-PFA-1-1, 1-RMSA-1-1, 1-PFD-1-1, 1-PID-1-1, 1-PFA-2-1, 1-RMSA-2-1, 1-PFD-2-1, 1-PID-2-1, 1-PFA-3-1, 1-RMSA-3-1, 1-PFD-3-1, 1-PID-3-1, 1-PFA-4-1, 1-RMSA-4-1, 1-PFD-4-1, 1-PID-4-1, 1-PFA-5-1, 1-RMSA-5-1, 1-PFD-5-1, 1-PID-5-1, 1-PFA-6-1, 1-RMSA-6-1, 1-PFD-6-1, 1-PID-6-1, 1-PFA-7-1, 1-RMSA-7-1, 1-PFD-7-1, 1-PID-7-1, 1-PFA-8-1, 1-RMSA-8-1, 1-PFD-8-1, 1-PID-8-1, 1-PFA-9-1, 1-RMSA-9-1, 1-PFD-9-1, 1-PID-9-1
418, 0.208858, 78.0248, 923.152, 8.25649, 118.722, 10.2413, 2.67212, 0.189282, 0.259812, 0.00180425, 0.636874, 0.229339, 0.280108, 0.000333088, 0.571458, 0.232897, 0.293775, 0.000272058, 0.539704, 0.205682, 0.318157, 0.000181247, 0.506374, 0.160363, 0.326951, 0.000243557, 0.407914, 0.121568, 0.325609, 0.000265989, 0.373204, 0.1363, 0.344217, 0.000291171, 0.559635, 0.190938, 0.376107, 0.000235701, 0.585079, 0.250283, 0.391653, 0.000124637
419, 0.204843, 132.615, 1058.62, 6.24906, 126.994, 10.2997, 2.62278, 0.110289, 0.165924, 0.00115225, 0.283902, 0.0949073, 0.184947, 0.000152544, 0.293476, 0.0945358, 0.199474, 0.000125568, 0.258023, 0.0907317, 0.210531, 0.00011385, 0.238039, 0.0934359, 0.219005, 0.000111461, 0.347878, 0.0930484, 0.225531, 9.67896e-05, 0.290678, 0.0925899, 0.230021, 8.73147e-05, 0.278504, 0.0992736, 0.232247, 7.03212e-05, 0.374831, 0.123234, 0.234132, 5.40633e-05
420, 0.250986, 72.1389, 955.202, 7.89876, 126.471, 16.5739, 2.92535, 0.155211, 0.259614, 0.00180288, 0.403879, 0.16186, 0.286769, 0.000241445, 0.518545, 0.17427, 0.300442, 0.000217332, 0.467904, 0.17343, 0.306171, 0.000214148, 0.423033, 0.136035, 0.318038, 0.000239695, 0.319073, 0.126776, 0.3318, 0.000236595, 0.392185, 0.135321, 0.343396, 0.000243664, 0.374566, 0.138453, 0.36763, 0.000193345, 0.515638, 0.194761, 0.381102, 0.000122812
421, 0.170823, 109.462, 1076.45, 3.8577, 99.3794, 16.8564, 2.39332, 0.223817, 0.519947, 0.00361074, 0.643664, 0.252408, 0.651494, 0.000936211, 0.835866, 0.269084, 0.722528, 0.000638177, 0.707314, 0.229239, 0.744034, 0.000383726, 0.596715, 0.188196, 0.7792, 0.000372712, 0.498389, 0.188204, 0.807448, 0.000339771, 0.500209, 0.212251, 0.832337, 0.000276715, 0.522886, 0.249998, 0.859133, 0.000219189, 0.793561, 0.294512, 0.87569, 0.000140656
422, 0.231356, 114.363, 1093.73, 9.84635, 107.82, 14.8033, 2.54718, 0.0440719, 0.0844952, 0.000586773, 0.149422, 0.0346396, 0.096104, 9.507e-05, 0.137405, 0.036872, 0.106604, 9.62485e-05, 0.138296, 0.038349, 0.11731, 8.79367e-05, 0.122155, 0.0396893, 0.126039, 8.33671e-05, 0.133153, 0.0410214, 0.134004, 7.59407e-05, 0.137104, 0.0424054, 0.13989, 6.59249e-05, 0.148298, 0.0449127, 0.144501, 5.38842e-05, 0.188117, 0.0510145, 0.146801, 3.25307e-05
423, 0.171876, 67.3203, 1064.18, 6.70476, 121.95, 12.1446, 2.54761, 0.282407, 0.66953, 0.00464951, 0.844067, 0.279608, 0.746533, 0.00103113, 0.69485, 0.249365, 0.84764, 0.000814448, 0.732239, 0.267326, 0.968318, 0.000984233, 0.796562, 0.295174, 1.05008, 0.000736474, 0.75059, 0.285426, 1.12244, 0.000577001, 0.859291, 0.257279, 1.17395, 0.000442245, 0.696781, 0.276622, 1.20444, 0.000353529, 0.908318, 0.33818, 1.22037, 0.00026058
424, 0.128332, 101.231, 911.466, 9.3838, 110.853, 12.5761, 3.04091, 0.048851, 0.0992686, 0.000689365, 0.173959, 0.031852, 0.111551, 0.000103532, 0.160021, 0.0359204, 0.123031, 9.42772e-05, 0.150033, 0.0385105, 0.133306, 9.25205e-05, 0.142241, 0.040018, 0.143087, 8.09945e-05, 0.143241, 0.0425515, 0.151581, 7.45907e-05, 0.145439, 0.044319, 0.158436, 6.23479e-05, 0.14849, 0.0477656, 0.163032, 5.2086e-05, 0.219112, 0.0507987, 0.165249, 3.56744e-05
425, 0.212154, 92.7182, 990.011, 6.40525, 108.327, 14.3074, 2.91032, 0.185401, 0.266888, 0.00185339, 0.477779, 0.194056, 0.290129, 0.000280924, 0.539694, 0.182973, 0.319858, 0.000252719, 0.411779, 0.160252, 0.34319, 0.000208607, 0.43032, 0.144419, 0.361773, 0.000205268, 0.473199, 0.138141, 0.377935, 0.000220011, 0.449216, 0.148777, 0.400539, 0.000212803, 0.462882, 0.170824, 0.416436, 0.000176336, 0.644031, 0.218817, 0.426654, 0.000123479
426, 0.151615, 91.9871, 909.36, 6.35855, 96.5475, 14.746, 3.03868, 0.323358, 0.448058, 0.00311151, 0.822733, 0.327904, 0.501973, 0.0003872, 0.738772, 0.286484, 0.537034, 0.000313933, 0.573467, 0.252556, 0.555241, 0.0003111, 0.585366, 0.234953, 0.567768, 0.000298289, 0.595138, 0.233749, 0.574841, 0.000278882, 0.627271, 0.230353, 0.581236, 0.000320888, 0.755801, 0.273906, 0.577549, 0.000287391, 1.02679, 0.360034, 0.58656, 0.000181805
427, 0.0673727, 83.3284, 1075.18, 9.53397, 83.3563, 15.4708, 2.57158, 0.0614548, 0.157846, 0.00109616, 0.176945, 0.0600185, 0.177831, 0.000162862, 0.192053, 0.0659756, 0.195654, 0.000163341, 0.172482, 0.0643635, 0.208831, 0.00014979, 0.155242, 0.0577209, 0.217439, 0.000144472, 0.15961, 0.0523262, 0.229467, 0.000133752, 0.170617, 0.0542054, 0.245763, 0.000113946, 0.190187, 0.061618, 0.258111, 8.65675e-05, 0.222592, 0.0754316, 0.264218, 5.19329e-05
428, 0.166431, 93.3565, 1007.17, 9.3279, 92.5442, 16.4774, 2.76476, 0.0529223, 0.122513, 0.000850784, 0.172497, 0.0436785, 0.135593, 0.000129351, 0.158669, 0.0423024, 0.147666, 0.000120466, 0.148716, 0.0431664, 0.158092, 0.000115079, 0.140999, 0.0467331, 0.167624, 0.000100005, 0.147624, 0.0499974, 0.176339, 9.19722e-05, 0.142178, 0.0481967, 0.183519, 7.47234e-05, 0.154427, 0.0490481, 0.1899, 6.18476e-05, 0.217166, 0.0577599, 0.194326, 4.23662e-05
429, 0.247531, 108.876, 1020.76, 2.73177, 102.463, 14.7642, 2.70798, 0.18801, 0.385864, 0.00267961, 0.590025, 0.207646, 0.454445, 0.000546543, 0.516136, 0.183478, 0.513538, 0.000478804, 0.477733, 0.160503, 0.553092, 0.000318443, 0.417482, 0.146359, 0.573452, 0.000237346, 0.384428, 0.141543, 0.588085, 0.000239499, 0.435043, 0.154022, 0.59724, 0.000171993, 0.432784, 0.171684, 0.604792, 0.000147797, 0.604019, 0.196387, 0.610225, 0.00010184
430, 0.159994, 142.636, 1090.87, 5.3137, 95.8425, 14.981, 2.49588, 0.161021, 0.312013, 0.00216676, 0.459312, 0.13959, 0.33689, 0.000204176, 0.463141, 0.138903, 0.36521, 0.000198159, 0.378571, 0.13779, 0.390339, 0.000184251, 0.39666, 0.129038, 0.411032, 0.000174127, 0.4487, 0.131756, 0.426757, 0.00017538, 0.432701, 0.133525, 0.434908, 0.000166766, 0.461971, 0.146442, 0.438158, 0.000146155, 0.602447, 0.179044, 0.439915, 8.30315e-05
431, 0.174618, 78.1894, 966.1, 9.13033, 99.9292, 15.7114, 2.87583, 0.0749028, 0.164833, 0.00114467, 0.197067, 0.0656021, 0.182681, 0.000171851, 0.198639, 0.06751, 0.197882, 0.000161104, 0.201566, 0.0708879, 0.210222, 0.000151988, 0.183782, 0.0634726, 0.219765, 0.000142806, 0.18868, 0.0627499, 0.228959, 0.000124218, 0.185155, 0.0659327, 0.244237, 0.000108503, 0.183396, 0.0647462, 0.2551, 7.91468e-05, 0.2429, 0.0818687, 0.260436, 5.42704e-05
432, 0.142444, 107.207, 1014.29, 6.75075, 106.462, 15.2569, 2.39075, 0.258107, 0.293134, 0.00203565, 0.665464, 0.24121, 0.325661, 0.000266424, 0.573493, 0.198564, 0.346033, 0.000229734, 0.596221, 0.200336, 0.357862, 0.000219121, 0.521548, 0.201018, 0.373229, 0.000224289, 0.583266, 0.198361, 0.38166, 0.000205263, 0.607059, 0.188128, 0.383064, 0.000182659, 0.482669, 0.197321, 0.389901, 0.000169772, 0.766794, 0.275406, 0.398968, 0.000129877
433, 0.304955, 78.4355, 918.122, 3.24365, 83.5282, 12.8707, 2.91919, 0.166231, 0.401225, 0.00278629, 0.446214, 0.176499, 0.48254, 0.000691021, 0.469524, 0.185852, 0.562549, 0.000560132, 0.458188, 0.172895, 0.619543, 0.000417569, 0.431106, 0.154574, 0.657304, 0.000324206, 0.355637, 0.143354, 0.685055, 0.000259821, 0.462529, 0.156007, 0.708525, 0.000227042, 0.458173, 0.179673, 0.727486, 0.000175761, 0.496279, 0.208463, 0.738833, 0.000104234
434, 0.222985, 96.9322, 927.53, 7.2338, 88.8814, 15.6483, 2.86325, 0.144919, 0.187921, 0.00130501, 0.369652, 0.126841, 0.197284, 0.000196325, 0.304152, 0.119248, 0.206116, 0.000177006, 0.325994, 0.129445, 0.224189, 0.000137513, 0.324713, 0.112104, 0.235171, 0.000127734, 0.344693, 0.118334, 0.241551, 0.000139234, 0.316932, 0.119643, 0.243566, 0.000125577, 0.321753, 0.104808, 0.250551, 9.3241e-05, 0.389201, 0.156232, 0.256235, 6.72582e-05
435, 0.170437, 147.906, 911.655, 7.68599, 112.728, 13.2361, 2.87584, 0.10465, 0.100902, 0.00070071, 0.276309, 0.119269, 0.109377, 0.0001026, 0.299141, 0.125461, 0.118465, 7.93484e-05, 0.278488, 0.11438, 0.123056, 8.70318e-05, 0.286423, 0.0913967, 0.12399, 9.67475e-05, 0.224601, 0.0734451, 0.1231, 9.16694e-05, 0.224717, 0.0846707, 0.129995, 7.77125e-05, 0.25415, 0.112273, 0.13401, 5.61406e-05, 0.298843, 0.142834, 0.13585, 3.30437e-05
436, 0.171126, 69.8557, 1081.14, 4.67117, 96.0046, 14.546, 2.37496, 0.293602, 0.683166, 0.00474421, 0.673839, 0.241726, 0.855742, 0.00183469, 0.859191, 0.259086, 1.05431, 0.00152508, 0.781157, 0.259384, 1.21194, 0.00128463, 1.0399, 0.287332, 1.28523, 0.000583118, 0.634141, 0.260061, 1.31956, 0.000480962, 0.788167, 0.277135, 1.35513, 0.000409264, 0.840885, 0.283874, 1.38952, 0.000296427, 0.813029, 0.301853, 1.39597, 0.00022723
437, 0.153877, 106.335, 974.065, 9.60929, 131.681, 16.1204, 2.84562, 0.0482536, 0.090943, 0.000631549, 0.164361, 0.0368369, 0.104045, 9.85869e-05, 0.151142, 0.0391719, 0.115237, 9.85552e-05, 0.153026, 0.040862, 0.125428, 9.06345e-05, 0.134463, 0.0421725, 0.134758, 8.58388e-05, 0.144364, 0.0435936, 0.143229, 7.83515e-05, 0.149254, 0.0449966, 0.149629, 6.83999e-05, 0.160319, 0.0477674, 0.154572, 5.61182e-05, 0.207139, 0.0540679, 0.157176, 3.43049e-05
438, 0.301853, 92.1505, 971.78, 6.7844, 116.04, 11.7143, 2.88529, 0.14364, 0.196589, 0.0013652, 0.374252, 0.151428, 0.214022, 0.000206646, 0.38664, 0.130168, 0.225481, 0.000164659, 0.310085, 0.109796, 0.232557, 0.000145489, 0.346114, 0.130379, 0.240461, 0.000145551, 0.320885, 0.125089, 0.256971, 0.000133634, 0.276945, 0.0966845, 0.270351, 0.000143933, 0.305812, 0.115305, 0.280054, 0.000128188, 0.402059, 0.164257, 0.283699, 7.5903e-05
439, 0.181182, 131.997, 1038.7, 6.32682, 97.177, 13.7839, 2.67254, 0.121592, 0.183554, 0.00127468, 0.32904, 0.103836, 0.202381, 0.000166071, 0.322496, 0.102321, 0.221542, 0.000135599, 0.291252, 0.0996322, 0.234449, 0.000124537, 0.277382, 0.102589, 0.244727, 0.000119559, 0.383386, 0.104647, 0.252014, 0.000103038, 0.348441, 0.100965, 0.256765, 9.31902e-05, 0.279258, 0.109387, 0.258775, 8.48624e-05, 0.45148, 0.135534, 0.259084, 6.40985e-05
440, 0.211779, 85.4098, 1042.04, 6.46046, 94.845, 13.5761, 2.45908, 0.199381, 0.348363, 0.00241919, 0.586079, 0.201869, 0.37818, 0.000389131, 0.486183, 0.216464, 0.422056, 0.000334109, 0.462572, 0.205464, 0.456786, 0.000292134, 0.528217, 0.165396, 0.484599, 0.000306125, 0.510268, 0.157215, 0.506051, 0.000337465, 0.522847, 0.174079, 0.534045, 0.0003075, 0.530585, 0.192213, 0.566549, 0.000238495, 0.699404, 0.245657, 0.584886, 0.00015351
441, 0.281244, 98.0001, 1060.06, 3.73715, 110.161, 14.8812, 2.24131, 0.193427, 0.374676, 0.00260191, 0.581804, 0.208007, 0.432971, 0.000476764, 0.559526, 0.208438, 0.471018, 0.000333788, 0.489644, 0.179494, 0.493299, 0.000304226, 0.476398, 0.156221, 0.49985, 0.000249868, 0.347985, 0.132413, 0.522305, 0.000247303, 0.455762, 0.153763, 0.545317, 0.000236982, 0.519631, 0.190944, 0.564111, 0.000185042, 0.596913, 0.229082, 0.574894, 0.00011572
442, 0.2618, 122.844, 1065.77, 8.74864, 128.549, 11.3305, 2.56782, 0.049186, 0.0878387, 0.000609991, 0.146014, 0.0355283, 0.0968747, 8.0652e-05, 0.153436, 0.0343708, 0.106139, 7.28014e-05, 0.139571, 0.0376297, 0.114012, 7.34668e-05, 0.134721, 0.0374157, 0.121106, 6.55834e-05, 0.14361, 0.03967, 0.126559, 5.97014e-05, 0.132471, 0.0400948, 0.130945, 4.98651e-05, 0.119741, 0.0378085, 0.133723, 4.21324e-05, 0.1839, 0.0467931, 0.135637, 2.88489e-05
443, 0.284506, 73.3075, 920.013, 7.15976, 138.493, 14.825, 3.12552, 0.189017, 0.297325, 0.00206475, 0.596381, 0.204437, 0.323316, 0.000314303, 0.549764, 0.224537, 0.334579, 0.000274993, 0.525849, 0.211173, 0.347463, 0.000235058, 0.440652, 0.15889, 0.365574, 0.000267653, 0.482742, 0.136238, 0.384618, 0.000334055, 0.54705, 0.156447, 0.427771, 0.000301385, 0.558665, 0.181475, 0.454961, 0.000228474, 0.610181, 0.240285, 0.467214, 0.000136958
444, 0.163798, 88.9201, 958.983, 5.83483, 98.4703, 13.2074, 3.184, 0.267015, 0.49017, 0.00340396, 0.77457, 0.291173, 0.56145, 0.000531243, 0.709888, 0.279472, 0.614745, 0.000409339, 0.601908, 0.249794, 0.653891, 0.000348484, 0.618283, 0.210207, 0.678135, 0.000358956, 0.596374, 0.20734, 0.701122, 0.000356482, 0.643407, 0.219283, 0.718842, 0.000386659, 0.754181, 0.272559, 0.73831, 0.000294597, 0.885471, 0.328011, 0.760883, 0.000171419
445, 0.281851, 76.9195, 1066.54, 8.39659, 113.61, 12.7987, 2.47828, 0.0971015, 0.193085, 0.00134086, 0.288645, 0.102678, 0.219275, 0.00019794, 0.290374, 0.110103, 0.242308, 0.000179248, 0.263046, 0.10651, 0.259313, 0.000167409, 0.268482, 0.0919492, 0.27281, 0.00018202, 0.24966, 0.0816896, 0.282786, 0.000165282, 0.254993, 0.0838292, 0.288475, 0.00016191, 0.262923, 0.0918097, 0.288545, 0.000131804, 0.322902, 0.122604, 0.289847, 8.02117e-05
446, 0.293426, 112.927, 1086.5, 7.53842, 132.983, 15.109, 2.44776, 0.0943569, 0.129825, 0.00090156, 0.23826, 0.0827221, 0.137784, 0.000113204, 0.202279, 0.0760329, 0.140729, 0.000118062, 0.21013, 0.0853352, 0.145225, 9.98221e-05, 0.253053, 0.0731539, 0.152918, 8.77211e-05, 0.232417, 0.0780446, 0.15878, 8.25723e-05, 0.204228, 0.0767134, 0.164506, 8.48394e-05, 0.209835, 0.0665108, 0.172019, 6.99858e-05, 0.265458, 0.0999349, 0.176731, 4.57766e-05
447, 0.233906, 105.174, 952.701, 7.78868, 90.7372, 15.5563, 2.85591, 0.0890184, 0.133054, 0.000923985, 0.282965, 0.0795138, 0.137686, 9.57975e-05, 0.212161, 0.0790966, 0.146813, 0.000103157, 0.237613, 0.0778699, 0.156079, 0.000109741, 0.2617, 0.0746794, 0.163626, 8.60159e-05, 0.224952, 0.0731655, 0.169684, 8.67253e-05, 0.204399, 0.0701068, 0.174483, 8.33942e-05, 0.193147, 0.0701071, 0.181616, 7.52135e-05, 0.277913, 0.0975195, 0.187574, 4.53403e-05
448, 0.146126, 109.116, 905.267, 8.46017, 102.858, 9.25503, 3.03987, 0.0719379, 0.115895, 0.000804825, 0.167953, 0.0591078, 0.123577, 8.53963e-05, 0.18424, 0.0574541, 0.131259, 8.01342e-05, 0.190258, 0.0595292, 0.139021, 7.37867e-05, 0.177676, 0.0572143, 0.145986, 6.45137e-05, 0.191322, 0.0570757, 0.151727, 5.8833e-05, 0.164064, 0.0567309, 0.154961, 6.03555e-05, 0.152147, 0.0520933, 0.156592, 5.39451e-05, 0.253242, 0.0717047, 0.158283, 3.79024e-05
449, 0.197021, 76.0241, 951.469, 7.55417, 104.097, 12.2669, 2.8079, 0.197997, 0.338587, 0.0023513, 0.536918, 0.197379, 0.362451, 0.000323591, 0.541667, 0.215876, 0.374113, 0.000315017, 0.526216, 0.210691, 0.398332, 0.000282395, 0.439419, 0.160443, 0.425063, 0.000296799, 0.497228, 0.156829, 0.455015, 0.000338884, 0.580435, 0.176754, 0.496818, 0.000300524, 0.519072, 0.17507, 0.520191, 0.000219044, 0.569372, 0.241105, 0.530011, 0.000128146
450, 0.208402, 75.4119, 1098.5, 5.05969, 96.3532, 17.1477, 2.40491, 0.226668, 0.576521, 0.00400362, 0.605146, 0.194604, 0.690699, 0.00115181, 0.539548, 0.215699, 0.802932, 0.000836049, 0.611564, 0.216135, 0.887946, 0.000658129, 0.608024, 0.236468, 0.948259, 0.00049178, 0.572718, 0.22651, 0.990107, 0.000411726, 0.547544, 0.222946, 1.01718, 0.000366968, 0.586913, 0.242893, 1.04046, 0.000290615, 0.649318, 0.258936, 1.0578, 0.000172153
451, 0.235742, 66.8677, 926.707, 6.89599, 97.6041, 16.0008, 2.77038, 0.192069, 0.377667, 0.00262269, 0.50706, 0.182279, 0.414218, 0.000361276, 0.548874, 0.178923, 0.452146, 0.000393454, 0.521845, 0.183801, 0.474849, 0.000373678, 0.578886, 0.185127, 0.516295, 0.000356058, 0.565746, 0.180522, 0.5516, 0.000325394, 0.487634, 0.179727, 0.592424, 0.000312857, 0.483735, 0.168598, 0.626682, 0.000248966, 0.702443, 0.226594, 0.645702, 0.00017521
452, 0.19028, 96.7787, 938.398, 5.76128, 93.6492, 14.4776, 3.16712, 0.283546, 0.408703, 0.00283822, 0.734975, 0.278616, 0.450523, 0.00031549, 0.632982, 0.226368, 0.475546, 0.000267748, 0.524383, 0.211766, 0.487623, 0.000299928, 0.603567, 0.231326, 0.492684, 0.000257844, 0.63914, 0.230458, 0.51158, 0.00021363, 0.489341, 0.192509, 0.521442, 0.000248001, 0.62279, 0.221459, 0.527828, 0.000224207, 0.793876, 0.307824, 0.536133, 0.000137781
453, 0.24928, 93.1297, 958.66, 9.85468, 90.3424, 14.1651, 2.90805, 0.0518218, 0.10439, 0.00072493, 0.17693, 0.0422342, 0.119233, 0.000123287, 0.162764, 0.0451056, 0.132125, 0.000124655, 0.16213, 0.0470305, 0.145297, 0.000113383, 0.148557, 0.0488729, 0.156106, 0.000107046, 0.15488, 0.0506113, 0.166978, 9.69245e-05, 0.162606, 0.0524249, 0.175375, 8.34669e-05, 0.175358, 0.0553947, 0.180857, 6.78123e-05, 0.222792, 0.0626461, 0.183994, 4.14689e-05
454, 0.186755, 138.456, 948.745, 8.12259, 91.8484, 16.8747, 2.95816, 0.0694806, 0.0922187, 0.000640408, 0.19043, 0.0636347, 0.0988685, 7.16168e-05, 0.168273, 0.0647892, 0.105556, 5.70495e-05, 0.172457, 0.0628199, 0.111048, 5.08582e-05, 0.190249, 0.0582108, 0.116181, 5.59287e-05, 0.166096, 0.0542404, 0.120494, 5.99472e-05, 0.15902, 0.0514699, 0.123506, 5.62456e-05, 0.175738, 0.0552229, 0.126285, 4.44165e-05, 0.2156, 0.0769195, 0.129863, 2.65925e-05
455, 0.182108, 102.707, 1084.88, 6.05405, 84.8966, 10.5937, 2.76477, 0.229836, 0.350003, 0.00243058, 0.587515, 0.246388, 0.397787, 0.000355224, 0.602418, 0.235657, 0.433364, 0.00029432, 0.480299, 0.195358, 0.459187, 0.000259291, 0.446749, 0.169985, 0.476585, 0.000254173, 0.521965, 0.162729, 0.492785, 0.000251216, 0.511406, 0.178962, 0.498496, 0.00027531, 0.615046, 0.21697, 0.500265, 0.000233422, 0.722994, 0.273248, 0.516211, 0.000136731
456, 0.282455, 123.802, 906.864, 8.00895, 104.504, 12.1236, 3.01916, 0.0690372, 0.0961308, 0.000667575, 0.165675, 0.064554, 0.105495, 7.11061e-05, 0.184788, 0.0636213, 0.11337, 6.47721e-05, 0.151218, 0.0591859, 0.121138, 6.07502e-05, 0.1669, 0.0612596, 0.127519, 6.06325e-05, 0.175095, 0.0575027, 0.133057, 5.9422e-05, 0.1633, 0.0488267, 0.136819, 5.46227e-05, 0.169506, 0.0543211, 0.139974, 4.75627e-05, 0.256679, 0.076648, 0.143352, 3.38823e-05
457, 0.209595, 82.4793, 1021.56, 7.51908, 116.183, 14.9485, 2.71105, 0.177285, 0.302628, 0.00210159, 0.521968, 0.188124, 0.325693, 0.000304193, 0.49586, 0.205232, 0.336713, 0.000282057, 0.483977, 0.192814, 0.358216, 0.000246726, 0.387725, 0.147965, 0.381011, 0.000268254, 0.451663, 0.134967, 0.403885, 0.000318124, 0.521814, 0.149563, 0.443926, 0.000281188, 0.513871, 0.169565, 0.468259, 0.000211307, 0.54697, 0.223167, 0.481443, 0.000121607
458, 0.256295, 199.153, 1076.17, 5.09477, 107.872, 13.8859, 2.53733, 0.10568, 0.106281, 0.000738062, 0.210093, 0.0959246, 0.117054, 8.5828e-05, 0.231111, 0.0980102, 0.126897, 8.01898e-05, 0.260811, 0.0955244, 0.135677, 6.99309e-05, 0.273302, 0.0719152, 0.142625, 6.35873e-05, 0.213903, 0.0821989, 0.148663, 6.22673e-05, 0.234872, 0.0935809, 0.154262, 5.67584e-05, 0.212867, 0.0947797, 0.160794, 5.17275e-05, 0.345004, 0.123296, 0.165181, 3.35129e-05
459, 0.272009, 90.9191, 1095.6, 9.19476, 103.233, 15.5696, 2.51521, 0.0551333, 0.129679, 0.000900551, 0.167716, 0.0470041, 0.14701, 0.00014452, 0.154289, 0.0485179, 0.162534, 0.000136872, 0.153817, 0.05284, 0.175248, 0.000128235, 0.137201, 0.0476978, 0.185205, 0.000118049, 0.146528, 0.0489339, 0.19346, 0.00010517, 0.137052, 0.0512368, 0.205626, 9.10079e-05, 0.159633, 0.0520385, 0.2149, 6.71531e-05, 0.211158, 0.0619073, 0.219499, 4.60179e-05
460, 0.168795, 121.247, 907.952, 7.60321, 96.1983, 14.6502, 3.07028, 0.10739, 0.127207, 0.000883381, 0.312481, 0.110012, 0.131772, 0.000107706, 0.306483, 0.0986757, 0.139415, 8.58134e-05, 0.253495, 0.0986185, 0.145667, 8.15043e-05, 0.24279, 0.0997886, 0.151369, 8.14043e-05, 0.256485, 0.0965753, 0.15691, 8.30201e-05, 0.252056, 0.0866707, 0.16718, 7.24643e-05, 0.239471, 0.0858219, 0.175049, 6.45824e-05, 0.342006, 0.129281, 0.179448, 4.62598e-05
461, 0.176258, 68.0001, 1062.38, 5.80463, 92.0474, 14.3499, 2.9391, 0.283404, 0.68691, 0.00477021, 0.676, 0.224774, 0.828321, 0.00150766, 0.745618, 0.251369, 0.973105, 0.00113919, 0.832817, 0.259516, 1.07872, 0.000878244, 0.744718, 0.270179, 1.14661, 0.000625586, 0.775282, 0.27055, 1.19663, 0.000505686, 0.740718, 0.258523, 1.23151, 0.000447065, 0.709999, 0.279893, 1.26008, 0.000332014, 0.7389, 0.306558, 1.27742, 0.000206948
462, 0.245954, 83.7581, 929.067, 9.01251, 133.62, 17.0877, 2.9568, 0.0637048, 0.13499, 0.000937428, 0.202383, 0.0568678, 0.150747, 0.000147607, 0.188348, 0.0541022, 0.164179, 0.000136919, 0.168639, 0.0533323, 0.174323, 0.00013252, 0.155702, 0.0564264, 0.18682, 0.000114969, 0.176626, 0.0592769, 0.197364, 0.000105171, 0.164517, 0.0546093, 0.205348, 8.47436e-05, 0.163904, 0.0556899, 0.212972, 7.01307e-05, 0.23987, 0.0695521, 0.219151, 4.81069e-05
463, 0.195358, 56.4569, 990.827, 4.06934, 95.3895, 11.7431, 2.24571, 0.309359, 0.709033, 0.00492384, 0.693235, 0.253923, 0.944411, 0.00227063, 0.676291, 0.251466, 1.19872, 0.00202223, 0.703407, 0.274748, 1.36352, 0.00138904, 0.76209, 0.269593, 1.44299, 0.00109547, 0.712758, 0.283134, 1.50286, 0.000938348, 0.692699, 0.29497, 1.5607, 0.000524441, 0.651055, 0.304785, 1.60951, 0.000355556, 0.822387, 0.317503, 1.64349, 0.000263329
464, 0.255597, 56.5412, 903.443, 7.70819, 106.065, 15.089, 3.06891, 0.229755, 0.401487, 0.0027881, 0.563542, 0.207994, 0.45065, 0.000444462, 0.498654, 0.181864, 0.480291, 0.000395244, 0.525239, 0.185343, 0.505198, 0.000458225, 0.570435, 0.224725, 0.557879, 0.00044641, 0.652777, 0.226396, 0.606988, 0.000376301, 0.636578, 0.172655, 0.635092, 0.000288035, 0.421975, 0.171369, 0.642425, 0.000264874, 0.673408, 0.257165, 0.649967, 0.000192865
465, 0.214507, 91.5313, 973.093, 3.40718, 94.5249, 10.4589, 2.69069, 0.212796, 0.49971, 0.00347021, 0.569568, 0.24187, 0.632679, 0.000981971, 0.7257, 0.250608, 0.709362, 0.000681399, 0.574813, 0.225186, 0.7335, 0.00041014, 0.570576, 0.201564, 0.762425, 0.000306366, 0.452257, 0.183, 0.782414, 0.00033271, 0.427884, 0.200271, 0.793573, 0.00025853, 0.560726, 0.243352, 0.802407, 0.000218687, 0.699751, 0.282503, 0.806008, 0.000132745
466, 0.143661, 98.2004, 960.91, 5.36292, 109.806, 14.8685, 3.0216, 0.363265, 0.663444, 0.00460725, 1.35626, 0.388347, 0.793519, 0.00118978, 1.14161, 0.352596, 0.835091, 0.000385095, 0.98443, 0.307615, 0.849548, 0.000406767, 0.958613, 0.289392, 0.867975, 0.000385335, 0.719535, 0.275869, 0.887335, 0.000404367, 0.796725, 0.282719, 0.907425, 0.000383435, 0.913363, 0.342923, 0.91984, 0.000347879, 1.29506, 0.42444, 0.926601, 0.000226399
467, 0.260538, 106.393, 1008.02, 9.40618, 120.276, 15.0467, 2.75455, 0.0457951, 0.0917573, 0.000637203, 0.161431, 0.032998, 0.103411, 0.000102432, 0.148433, 0.0365427, 0.11497, 9.59243e-05, 0.139225, 0.0384688, 0.126089, 9.19991e-05, 0.131977, 0.0397775, 0.135461, 8.10735e-05, 0.138042, 0.0418996, 0.143905, 7.53751e-05, 0.134595, 0.0433566, 0.150218, 6.33027e-05, 0.141381, 0.0468283, 0.155124, 5.08627e-05, 0.203371, 0.0509837, 0.157613, 3.48412e-05
